No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
320,bmg2024jtrx,"2024-05-18T20:26:59,035303Z",-2.4222514629364,121.639213562011,3.04506359158772,M,10,34,78.0204010009765,"Sulawesi, Indonesia",BMKG
321,bmg2024jsfa,"2024-05-18T00:48:54,821238Z",-6.35357427597045,120.292503356933,3.3717764885047,M,10,65,88.1555976867675,Flores Sea,BMKG
322,bmg2024jrml,"2024-05-17T15:25:05,064262Z",-0.487554013729095,130.658020019531,4.11590643217787,M,10,50,79.9144744873046,"West Papua Region, Indonesia",BMKG
323,bmg2024jrlx,"2024-05-17T15:08:46,510173Z",-0.309272944927215,123.005126953125,4.28266252597817,M,57,102,33.3627181053161,"Minahassa Peninsula, Sulawesi",BMKG
324,bmg2024jrka,"2024-05-17T14:12:16,347097Z",4.30103397369384,126.167602539062,4.1360692087322,M,67,36,192.684020996093,"Talaud Islands, Indonesia",BMKG
325,bmg2024jqxo,"2024-05-17T07:54:15,350607Z",-2.35733485221862,121.042366027832,2.45878944835911,MLv,10,5,162.248970031738,"Sulawesi, Indonesia",BMKG
326,bmg2024jqse,"2024-05-17T05:11:12,423694Z",1.48700010776519,126.269714355468,3.11861837003749,M,36,12,107.132189750671,Northern Molucca Sea,BMKG
327,bmg2024jqnd,"2024-05-17T02:37:52,421576Z",1.1400761604309,120.339225769042,3.7047570461098,M,5,18,244.745277404785,"Minahassa Peninsula, Sulawesi",BMKG
328,bmg2024jqlx,"2024-05-17T02:00:25,013296Z",-0.999998211860656,120.18276977539,3.30080459053579,M,10,39,45.3429107666015,"Minahassa Peninsula, Sulawesi",BMKG
329,bmg2024jqkr,"2024-05-17T01:23:34,959052Z",3.29434752464294,126.134559631347,3.93776192723622,M,44,30,79.9337196350097,"Talaud Islands, Indonesia",BMKG
330,bmg2024jqcx,"2024-05-16T21:27:58,091325Z",-3.27931237220764,131.074768066406,3.36129390744469,M,20,18,141.833274841308,"West Papua Region, Indonesia",BMKG
331,bmg2024jqcp,"2024-05-16T21:18:23,023795Z",-6.24630975723266,130.07681274414,3.77850554328573,M,90,21,212.405548095703,Banda Sea,BMKG
332,bmg2024jqci,"2024-05-16T21:10:15,123369Z",1.67798328399658,127.72688293457,2.61974044145881,M,10,10,181.283374786376,"Halmahera, Indonesia",BMKG
333,bmg2024jqab,"2024-05-16T20:01:35,283501Z",-3.88740587234497,127.547248840332,4.27326056307027,M,180,31,193.854759216308,"Seram, Indonesia",BMKG
334,bmg2024jpqp,"2024-05-16T15:14:43,597024Z",-2.51079225540161,121.226501464843,2.79326132100167,M,10,37,39.5678558349609,"Sulawesi, Indonesia",BMKG
335,bmg2024jplx,"2024-05-16T12:52:40,904347Z",-4.20399570465087,122.373420715332,2.21720749809693,M,21,9,191.298934936523,"Sulawesi, Indonesia",BMKG
336,bmg2024jozw,"2024-05-16T06:47:13,933562Z",-2.83030676841735,130.396026611328,3.44161837891142,M,13,22,81.2784881591796,"Seram, Indonesia",BMKG
337,bmg2024jozh,"2024-05-16T06:29:39,261909Z",-2.82566308975219,122.175010681152,3.29362929612475,M,5,39,124.081825256347,"Sulawesi, Indonesia",BMKG
338,bmg2024jova,"2024-05-16T04:20:42,298608Z",-0.608952701091766,123.329147338867,3.84716479735942,M,10,37,131.153297424316,"Minahassa Peninsula, Sulawesi",BMKG
339,bmg2024jojc,"2024-05-15T22:19:36,459602Z",-0.253636956214904,123.33935546875,3.88886860651021,M,116,57,56.70601272583,"Minahassa Peninsula, Sulawesi",BMKG
340,bmg2024jobv,"2024-05-15T18:39:29,626927Z",-5.29685401916503,120.596481323242,2.07395357773775,M,12,17,118.652870178222,"Sulawesi, Indonesia",BMKG
341,bmg2024jnzx,"2024-05-15T17:40:28,498186Z",-2.95213747024536,119.409156799316,2.71955938279421,M,10,33,67.3868927955627,"Sulawesi, Indonesia",BMKG
342,bmg2024jnsn,"2024-05-15T13:56:57,17384Z",1.16797804832458,122.517890930175,3.08347496513473,M,20,19,203.792747497558,"Minahassa Peninsula, Sulawesi",BMKG
343,bmg2024jnpr,"2024-05-15T12:30:45,582953Z",1.58576476573944,126.461921691894,4.04776003995392,M,27,49,66.4951314926147,Northern Molucca Sea,BMKG
344,bmg2024jnnq,"2024-05-15T11:28:58,753683Z",-2.47481727600097,121.22654724121,3.03530021722309,M,10,42,45.1326942443847,"Sulawesi, Indonesia",BMKG
345,bmg2024jnjd,"2024-05-15T09:11:52,867032Z",-2.93080306053161,119.359924316406,3.199450493278,M,10,49,65.0750436782836,"Sulawesi, Indonesia",BMKG
346,bmg2024jngb,"2024-05-15T07:38:45,085474Z",-2.95472645759582,119.383476257324,2.7550248704109,M,10,36,66.7668266296386,"Sulawesi, Indonesia",BMKG
347,bmg2024jnfv,"2024-05-15T07:32:18,904336Z",-2.9032084941864,119.417381286621,2.94626933174503,M,10,23,67.4353684931993,"Sulawesi, Indonesia",BMKG
348,bmg2024jmuk,"2024-05-15T01:45:23,371756Z",0.755010485649108,120.484367370605,3.03601862108147,M,2,20,165.316635131835,"Minahassa Peninsula, Sulawesi",BMKG
349,bmg2024jmiq,"2024-05-14T19:48:50,41793Z",-0.377639144659042,124.132766723632,2.86750246800559,M,44,21,101.501739501953,Southern Molucca Sea,BMKG
350,bmg2024jmfu,"2024-05-14T18:22:09,483038Z",-0.251641362905502,124.464958190917,3.79828966775322,M,25,45,39.8577156066894,Southern Molucca Sea,BMKG
351,bmg2024jlwn,"2024-05-14T13:41:31,706988Z",-2.56487417221069,121.891242980957,4.11655356509116,M,10,45,94.1641578674316,"Sulawesi, Indonesia",BMKG
352,bmg2024jlqn,"2024-05-14T10:39:45,116686Z",0.529182434082031,122.579559326171,2.39672216013113,M,55,13,126.081748962402,"Minahassa Peninsula, Sulawesi",BMKG
353,bmg2024jkzo,"2024-05-14T02:05:58,20514Z",-6.41653394699096,129.753005981445,4.58706227790458,MLv,159,18,151.723930358886,Banda Sea,BMKG
354,bmg2024jkzc,"2024-05-14T01:51:29,894142Z",-0.331671833992004,121.971473693847,4.09526984127761,M,5,63,41.9993057250976,"Minahassa Peninsula, Sulawesi",BMKG
355,bmg2024jjuo,"2024-05-13T10:26:30,701152Z",-3.12291431427001,130.969299316406,3.22998754067599,M,10,19,91.877212524414,"Seram, Indonesia",BMKG
356,bmg2024jjhu,"2024-05-13T03:58:40,359593Z",-3.06313323974609,130.749374389648,3.66921755626356,M,10,24,108.677665710449,"Seram, Indonesia",BMKG
357,bmg2024jjav,"2024-05-13T00:28:14,169719Z",1.00067794322967,123.873847961425,5.08306336088899,Mw(mB),274,228,43.1961364746093,"Minahassa Peninsula, Sulawesi",BMKG
358,bmg2024jinv,"2024-05-12T17:54:05,243894Z",-2.267263174057,120.940322875976,2.4670220776611,M,10,30,70.8592529296875,"Sulawesi, Indonesia",BMKG
359,bmg2024jiee,"2024-05-12T13:00:37,438757Z",-3.20793604850769,131.070434570312,3.49969322841298,M,23,18,121.858894348144,"West Papua Region, Indonesia",BMKG
360,bmg2024jhxh,"2024-05-12T09:33:00,767087Z",-2.86174702644348,127.625785827636,3.40372402849505,M,15,15,147.104553222656,Ceram Sea,BMKG
361,bmg2024jgpk,"2024-05-11T16:25:30,549508Z",1.94693553447723,121.480194091796,3.79996910502559,M,10,40,202.752738952636,"Minahassa Peninsula, Sulawesi",BMKG
362,bmg2024jgml,"2024-05-11T14:55:52,090226Z",1.95022630691528,126.966171264648,3.65948704203068,M,21,33,87.5530242919921,Northern Molucca Sea,BMKG
363,bmg2024jgfn,"2024-05-11T11:25:44,68582Z",-0.973403871059417,121.710311889648,2.97279508977338,M,10,27,59.2645416259765,"Minahassa Peninsula, Sulawesi",BMKG
364,bmg2024jgap,"2024-05-11T08:56:28,742946Z",-2.38796091079711,128.421203613281,4.03242026830247,M,15,28,80.7535095214843,Ceram Sea,BMKG
365,bmg2024jftq,"2024-05-11T05:25:35,934294Z",-3.13478732109069,130.931701660156,4.02503287390244,M,14,33,115.8150100708,"Seram, Indonesia",BMKG
366,bmg2024jfox,"2024-05-11T03:02:17,852981Z",1.09333455562591,126.731788635253,4.99895171473997,Mw(mB),48,116,65.4943618774414,Northern Molucca Sea,BMKG
367,bmg2024jfjd,"2024-05-11T00:06:29,440442Z",0.732997417449951,129.848526000976,3.46178748619068,M,10,19,196.027694702148,"Halmahera, Indonesia",BMKG
368,bmg2024jfdd,"2024-05-10T21:05:44,274958Z",0.853470683097839,129.202697753906,3.77174990590236,M,10,26,183.088134765625,"Halmahera, Indonesia",BMKG
369,bmg2024jerq,"2024-05-10T15:16:53,981513Z",1.61513137817382,127.121131896972,4.07693803030434,M,79,39,74.0637779235839,"Halmahera, Indonesia",BMKG
370,bmg2024jdzd,"2024-05-10T05:55:23,705394Z",0.993762254714965,121.804779052734,2.95334465549596,M,23,24,174.014709472656,"Minahassa Peninsula, Sulawesi",BMKG
371,bmg2024jdys,"2024-05-10T05:43:29,446764Z",-1.19960367679595,119.939704895019,2.3412014525205,M,10,24,52.2151660919189,"Sulawesi, Indonesia",BMKG
372,bmg2024jdyl,"2024-05-10T05:35:17,547824Z",-2.2963900566101,120.669479370117,2.7479924745039,M,10,23,68.3536224365234,"Sulawesi, Indonesia",BMKG
373,bmg2024jcxz,"2024-05-09T16:12:04,580125Z",0.329696595668792,122.216194152832,3.13958047154416,M,154,50,74.4131507873535,"Minahassa Peninsula, Sulawesi",BMKG
374,bmg2024jcvl,"2024-05-09T14:55:12,641883Z",-1.21551048755645,120.176300048828,1.87401339667797,M,11,18,77.6129341125488,"Sulawesi, Indonesia",BMKG
375,bmg2024jcsc,"2024-05-09T13:14:45,757237Z",-3.25439286231994,131.038482666015,4.0481986771525,M,22,36,46.4167251586914,"West Papua Region, Indonesia",BMKG
376,bmg2024jcqb,"2024-05-09T12:12:26,594784Z",-2.55257964134216,121.41194152832,3.44789346664409,M,10,58,81.8440933227539,"Sulawesi, Indonesia",BMKG
377,bmg2024jcgp,"2024-05-09T07:25:36,155732Z",-3.21349239349365,131.018005371093,3.58208927409377,M,20,30,45.7589035034179,"West Papua Region, Indonesia",BMKG
378,bmg2024jbxf,"2024-05-09T02:41:35,774837Z",0.338443636894226,122.037773132324,2.6680729691756,M,179,20,71.6873092651367,"Minahassa Peninsula, Sulawesi",BMKG
379,bmg2024jbnp,"2024-05-08T21:49:58,390208Z",-1.84792864322662,121.731819152832,3.32825334894182,M,10,30,77.4023132324218,"Sulawesi, Indonesia",BMKG
380,bmg2024janq,"2024-05-08T08:42:20,369989Z",-3.12378120422363,131.03125,3.76425056106782,M,15,26,134.812370300292,"West Papua Region, Indonesia",BMKG
381,bmg2024jakm,"2024-05-08T07:07:09,813752Z",-1.02025389671325,128.723281860351,3.87401548159636,M,12,29,75.1878204345703,"Halmahera, Indonesia",BMKG
382,bmg2024jacw,"2024-05-08T03:16:41,537473Z",1.50738096237182,123.063980102539,4.3137803286537,M,2,64,93.612247467041,"Minahassa Peninsula, Sulawesi",BMKG
383,bmg2024izvr,"2024-05-07T23:38:02,398009Z",1.71843373775482,126.400810241699,4.14625226906758,M,13,49,92.7676086425781,Northern Molucca Sea,BMKG
384,bmg2024izue,"2024-05-07T22:52:36,822658Z",-4.61131858825683,129.517868041992,3.48703660324393,M,201,23,140.252532958984,Banda Sea,BMKG
385,bmg2024izto,"2024-05-07T22:34:04,477313Z",-3.17853641510009,130.913604736328,3.37063043910195,M,10,23,72.9429626464843,"Seram, Indonesia",BMKG
386,bmg2024izio,"2024-05-07T17:00:36,1214Z",-3.16167211532592,130.935836791992,3.5060719785004,M,11,27,123.233963012695,"Seram, Indonesia",BMKG
387,bmg2024izdc,"2024-05-07T14:14:56,878239Z",-3.15928649902343,130.947921752929,3.3366451135395,M,14,19,72.7534942626953,"Seram, Indonesia",BMKG
388,bmg2024izab,"2024-05-07T12:43:17,98404Z",-1.29442381858825,120.487762451171,3.09130146044872,M,2,27,65.6311950683593,"Sulawesi, Indonesia",BMKG
389,bmg2024iyys,"2024-05-07T12:02:01,263956Z",-1.34781455993652,120.442085266113,2.68549101910208,M,6,13,69.1416225433349,"Sulawesi, Indonesia",BMKG
390,bmg2024iyvg,"2024-05-07T10:16:40,840694Z",-1.1710547208786,120.17283630371,3.23874786068663,M,3,31,38.7926635742187,"Sulawesi, Indonesia",BMKG
391,bmg2024iyvc,"2024-05-07T10:12:53,149228Z",1.08190870285034,121.742469787597,2.85954966363438,M,11,9,186.723945617675,"Minahassa Peninsula, Sulawesi",BMKG
392,bmg2024iytz,"2024-05-07T09:38:17,180481Z",-0.080514945089817,123.2099609375,2.8703893104542,M,120,15,181.098556518554,"Minahassa Peninsula, Sulawesi",BMKG
393,bmg2024iyrt,"2024-05-07T08:31:29,8795Z",-1.27989864349365,120.706916809082,2.96047081689377,M,5,22,60.18212890625,"Sulawesi, Indonesia",BMKG
394,bmg2024iypi,"2024-05-07T07:17:31,905912Z",0.864849686622619,122.680755615234,2.20416840825876,MLv,52,7,186.891174316406,"Minahassa Peninsula, Sulawesi",BMKG
395,bmg2024iycb,"2024-05-07T00:35:14,780619Z",0.388443231582641,122.126007080078,1.96323927424586,M,87,11,118.123435974121,"Minahassa Peninsula, Sulawesi",BMKG
396,bmg2024iyaa,"2024-05-06T23:33:41,579796Z",-1.02570474147796,120.42308807373,4.47558066849333,M,3,35,39.1054077148437,"Sulawesi, Indonesia",BMKG
397,bmg2024ixwx,"2024-05-06T21:59:06,19231Z",0.80970412492752,120.551956176757,3.47493626121405,M,2,18,163.146507263183,"Minahassa Peninsula, Sulawesi",BMKG
398,bmg2024ixvn,"2024-05-06T21:16:59,090478Z",1.61665058135986,122.381942749023,2.42430334083988,M,13,8,254.828811645507,"Minahassa Peninsula, Sulawesi",BMKG
399,bmg2024ixva,"2024-05-06T21:02:00,326009Z",0.871446430683136,126.067337036132,3.06500220434668,MLv,8,10,166.153594970703,Northern Molucca Sea,BMKG
400,bmg2024ixoy,"2024-05-06T17:57:24,61571Z",-1.25839018821716,120.592086791992,2.35437156017844,M,6,12,99.729248046875,"Sulawesi, Indonesia",BMKG
401,bmg2024ixhx,"2024-05-06T14:24:18,150707Z",-3.11238622665405,130.887176513671,3.43851479408278,M,5,17,130.414672851562,"Seram, Indonesia",BMKG
402,bmg2024iwwi,"2024-05-06T08:33:40,764516Z",-3.18339800834655,130.910278320312,3.75243488260001,M,18,24,73.0538482666015,"Seram, Indonesia",BMKG
403,bmg2024iwpq,"2024-05-06T05:10:56,099864Z",-3.1287989616394,131.010528564453,3.93501965653395,M,13,35,72.487564086914,"West Papua Region, Indonesia",BMKG
404,bmg2024iwpi,"2024-05-06T05:01:48,759565Z",-3.58085966110229,127.578742980957,4.33709036570422,M,11,35,146.766418457031,"Seram, Indonesia",BMKG
405,bmg2024iwpd,"2024-05-06T04:55:39,360576Z",-3.09107899665832,130.97932434082,2.95963920464336,M,14,15,179.42088317871,"Seram, Indonesia",BMKG
406,bmg2024iwmb,"2024-05-06T03:22:30,93654Z",-3.13281869888305,131.031005859375,3.14589675339644,M,14,17,183.451705932617,"West Papua Region, Indonesia",BMKG
407,bmg2024iwjk,"2024-05-06T02:02:02,125659Z",2.35590815544128,128.336227416992,3.84692844767477,M,214,20,203.482452392578,"Halmahera, Indonesia",BMKG
408,bmg2024iwjj,"2024-05-06T02:00:30,47803Z",-3.16901636123657,130.946304321289,3.14391806815105,M,19,14,134.11547088623,"Seram, Indonesia",BMKG
409,bmg2024iwja,"2024-05-06T01:50:21,2646Z",-3.19175910949707,130.962051391601,3.30121469874355,M,18,16,182.568450927734,"Seram, Indonesia",BMKG
410,bmg2024iwiw,"2024-05-06T01:45:31,5805Z",-6.09261846542358,130.286590576171,3.97220648927139,M,105,23,114.437362670898,Banda Sea,BMKG
411,bmg2024iwhm,"2024-05-06T01:03:56,139597Z",-3.23534703254699,130.9658203125,4.53009812932617,M,24,47,75.3802795410156,"Seram, Indonesia",BMKG
412,bmg2024iwev,"2024-05-05T23:43:13,015988Z",-3.15280747413635,130.941162109375,3.65881407120683,M,24,18,133.385391235351,"Seram, Indonesia",BMKG
413,bmg2024iwes,"2024-05-05T23:39:26,036077Z",-3.13444924354553,130.936126708984,3.37742796320042,M,28,18,115.902877807617,"Seram, Indonesia",BMKG
414,bmg2024iweb,"2024-05-05T23:19:50,661362Z",-3.102299451828,130.961364746093,3.30542785816802,M,14,26,71.1807861328125,"Seram, Indonesia",BMKG
415,bmg2024iwdj,"2024-05-05T22:58:51,014153Z",-3.20968890190124,131.032791137695,3.8549197574915,M,15,32,75.2347412109375,"West Papua Region, Indonesia",BMKG
416,bmg2024iwan,"2024-05-05T21:32:04,368489Z",-3.21219778060913,130.927429199218,3.26232340737349,M,25,19,190.103286743164,"Seram, Indonesia",BMKG
417,bmg2024ivzs,"2024-05-05T21:07:34,55073Z",-3.10160851478576,130.959869384765,2.92668053803744,M,10,15,187.147109985351,"Seram, Indonesia",BMKG
418,bmg2024ivzi,"2024-05-05T20:56:53,229012Z",-3.16549968719482,130.91763305664,3.48058824890293,M,10,17,116.710578918457,"Seram, Indonesia",BMKG
419,bmg2024ivzd,"2024-05-05T20:50:35,123877Z",-3.12264156341552,130.92430114746,3.36291072192037,M,13,17,178.504295349121,"Seram, Indonesia",BMKG
420,bmg2024ivys,"2024-05-05T20:37:13,583671Z",-3.26362633705139,130.900344848632,5.60597965050847,Mw(mB),16,167,33.7462158203125,"Seram, Indonesia",BMKG
421,bmg2024ivyb,"2024-05-05T20:18:22,082171Z",-0.0556246973574161,119.59122467041,2.52891434859247,M,14,17,216.3579788208,"Minahassa Peninsula, Sulawesi",BMKG
422,bmg2024ivxi,"2024-05-05T19:55:25,790349Z",-3.2296073436737,130.964691162109,3.23065295777897,M,30,17,120.446243286132,"Seram, Indonesia",BMKG
423,bmg2024ivxe,"2024-05-05T19:51:06,101154Z",-3.18482828140258,130.904693603515,2.97212811465203,M,32,11,137.833572387695,"Seram, Indonesia",BMKG
424,bmg2024ivwy,"2024-05-05T19:44:34,716871Z",0.664554357528686,120.47728729248,3.03785627963363,M,10,25,130.893272399902,"Minahassa Peninsula, Sulawesi",BMKG
425,bmg2024ivws,"2024-05-05T19:36:48,038145Z",-3.1718566417694,130.973999023437,3.84461057031604,M,10,33,73.4351196289062,"Seram, Indonesia",BMKG
426,bmg2024ivvw,"2024-05-05T19:10:58,988051Z",-3.18670201301574,130.951293945312,3.37683949826593,M,12,28,165.95979309082,"Seram, Indonesia",BMKG
427,bmg2024ivvp,"2024-05-05T19:03:30,314017Z",-3.18225383758544,130.928787231445,3.85787912089073,M,26,35,73.2445220947265,"Seram, Indonesia",BMKG
428,bmg2024ivvl,"2024-05-05T18:58:36,394265Z",-3.17585396766662,130.983154296875,3.84612658893713,M,23,29,73.658706665039,"Seram, Indonesia",BMKG
429,bmg2024ivvg,"2024-05-05T18:52:39,187571Z",-3.90379309654235,118.951255798339,2.91386291699766,M,17,16,210.67578125,"Sulawesi, Indonesia",BMKG
430,bmg2024ivup,"2024-05-05T18:33:12,181067Z",-3.20000028610229,130.98777770996,6.10326884738969,Mw(mB),15,150,33.6093292236328,"Seram, Indonesia",BMKG
431,bmg2024ivuc,"2024-05-05T18:17:57,322527Z",-6.17853021621704,130.392974853515,4.36712433794597,MLv,128,25,92.2081909179687,Banda Sea,BMKG
432,bmg2024ivts,"2024-05-05T18:05:36,661461Z",0.975006461143493,124.416458129882,3.51953349514158,M,228,30,145.863636016845,"Minahassa Peninsula, Sulawesi",BMKG
433,bmg2024ivok,"2024-05-05T15:24:51,787957Z",1.77902853488922,128.865600585937,3.65829229925329,M,12,23,178.793807983398,"Halmahera, Indonesia",BMKG
434,bmg2024ivlg,"2024-05-05T13:49:48,231009Z",0.292639046907424,122.2320022583,3.40859785042085,M,10,41,68.7603607177734,"Minahassa Peninsula, Sulawesi",BMKG
435,bmg2024ivez,"2024-05-05T10:39:57,192197Z",-3.04462170600891,130.772476196289,4.63255949123326,M,44,114,37.2186737060546,"Seram, Indonesia",BMKG
436,bmg2024ivdr,"2024-05-05T09:59:52,123088Z",0.527741134166717,122.194602966308,3.09402947219775,M,72,30,88.1483573913574,"Minahassa Peninsula, Sulawesi",BMKG
437,bmg2024iunr,"2024-05-05T01:55:27,163257Z",-2.93857502937316,119.406860351562,2.46678142961463,M,10,18,68.6295275688171,"Sulawesi, Indonesia",BMKG
438,bmg2024iums,"2024-05-05T01:25:57,934529Z",-2.94848179817199,119.393821716308,2.73180277423032,M,10,23,67.350938796997,"Sulawesi, Indonesia",BMKG
439,bmg2024iufj,"2024-05-04T21:43:22,515982Z",-0.278982549905777,122.95841217041,3.13305017798669,M,71,30,93.8301010131836,"Minahassa Peninsula, Sulawesi",BMKG
440,bmg2024iuec,"2024-05-04T21:05:09,31451Z",-0.22468876838684,124.48583984375,3.33142918607206,M,13,33,73.7552032470703,Southern Molucca Sea,BMKG
441,bmg2024itzp,"2024-05-04T18:48:07,115143Z",2.51060938835144,126.365921020507,4.09836605944704,M,33,48,121.024429321289,Northern Molucca Sea,BMKG
442,bmg2024ityt,"2024-05-04T18:22:09,594228Z",0.328003883361816,125.236526489257,3.1393051767013,M,14,19,177.285789489746,Northern Molucca Sea,BMKG
443,bmg2024ityg,"2024-05-04T18:07:27,249671Z",-3.49356365203857,128.670471191406,2.2943254380802,MLv,11,11,170.698188781738,"Seram, Indonesia",BMKG
444,bmg2024itxu,"2024-05-04T17:53:26,691856Z",-1.93609404563903,119.302871704101,2.48844767318527,M,10,31,167.300833702087,"Sulawesi, Indonesia",BMKG
445,bmg2024itsq,"2024-05-04T15:16:58,168428Z",0.667936265468597,123.440376281738,3.03751013675542,M,35,27,140.730590820312,"Minahassa Peninsula, Sulawesi",BMKG
446,bmg2024itir,"2024-05-04T10:14:48,469246Z",0.176051884889602,123.84194946289,3.78581879140572,M,202,59,78.2759094238281,"Minahassa Peninsula, Sulawesi",BMKG
447,bmg2024itim,"2024-05-04T10:09:22,077845Z",-0.279806673526763,122.930885314941,2.56746054356054,M,59,14,132.578025817871,"Minahassa Peninsula, Sulawesi",BMKG
448,bmg2024iteu,"2024-05-04T08:16:55,695405Z",0.156311601400375,123.6226272583,3.23651139933753,M,215,31,86.1162757873535,"Minahassa Peninsula, Sulawesi",BMKG
449,bmg2024irwv,"2024-05-03T15:08:17,494931Z",-1.2024757862091,120.598320007324,2.6816482670738,M,10,20,92.3600387573242,"Sulawesi, Indonesia",BMKG
450,bmg2024irsa,"2024-05-03T12:42:16,849293Z",-0.691935658454895,123.053794860839,3.60552781022627,M,10,36,66.9894218444824,"Minahassa Peninsula, Sulawesi",BMKG
451,bmg2024irru,"2024-05-03T12:35:00,468988Z",-0.669579207897186,123.121223449707,3.12747554698585,M,10,23,130.076332092285,"Minahassa Peninsula, Sulawesi",BMKG
452,bmg2024irrk,"2024-05-03T12:23:25,977961Z",-0.709841012954711,123.034187316894,3.11140679453044,M,10,18,113.508711099624,"Minahassa Peninsula, Sulawesi",BMKG
453,bmg2024irpv,"2024-05-03T11:35:27,154541Z",0.0373717695474624,127.269592285156,4.01929498357052,M,10,41,45.8853244781494,"Halmahera, Indonesia",BMKG
454,bmg2024irmi,"2024-05-03T09:48:59,981904Z",-4.06894731521606,122.603202819824,2.73446175043066,M,11,11,168.081436157226,"Sulawesi, Indonesia",BMKG
455,bmg2024irhe,"2024-05-03T07:13:54,971842Z",1.71996366977691,127.143341064453,3.93371291626973,M,63,34,78.9612350463867,"Halmahera, Indonesia",BMKG
456,bmg2024irgh,"2024-05-03T06:46:34,030831Z",-2.18701648712158,127.91153717041,3.81995855902683,M,11,24,104.736694335937,Ceram Sea,BMKG
457,bmg2024ircb,"2024-05-03T04:38:13,513317Z",-3.70106363296508,130.036560058593,3.80999849491652,M,58,26,118.344589233398,"Seram, Indonesia",BMKG
458,bmg2024iqzw,"2024-05-03T03:31:51,823557Z",-1.67960333824157,120.087272644042,3.14213670045015,M,10,51,75.950210571289,"Sulawesi, Indonesia",BMKG
459,bmg2024iqhl,"2024-05-02T18:13:34,236887Z",-4.92868185043335,129.843338012695,4.02601737226809,M,194,42,94.0910034179687,Banda Sea,BMKG
460,bmg2024iqbr,"2024-05-02T15:18:30,63149Z",0.579677939414978,122.151588439941,3.52764229798366,M,69,50,71.612398147583,"Minahassa Peninsula, Sulawesi",BMKG
461,bmg2024ipvc,"2024-05-02T11:59:08,21989Z",-2.70280885696411,126.782539367675,5.04310175312768,mb,24,188,30.97265625,Ceram Sea,BMKG
462,bmg2024iprs,"2024-05-02T10:17:03,109972Z",-1.1961520910263,120.149612426757,2.93023124422972,M,10,43,31.8746948242187,"Sulawesi, Indonesia",BMKG
463,bmg2024ipeq,"2024-05-02T03:40:35,473346Z",1.37912487983703,128.093017578125,4.56372743463474,M,92,66,102.080592155456,"Halmahera, Indonesia",BMKG
464,bmg2024ipcm,"2024-05-02T02:34:19,584057Z",-1.18628358840942,120.378372192382,2.83247343118131,M,10,35,53.0248641967773,"Sulawesi, Indonesia",BMKG
465,bmg2024iovy,"2024-05-01T23:16:01,611946Z",0.348575294017791,122.010330200195,2.64302943057702,M,167,26,57.8277416229248,"Minahassa Peninsula, Sulawesi",BMKG
466,bmg2024iopn,"2024-05-01T20:02:10,098374Z",0.377990812063217,122.202720642089,2.03790962649053,M,116,20,77.8687887191772,"Minahassa Peninsula, Sulawesi",BMKG
467,bmg2024iolw,"2024-05-01T18:11:20,585542Z",-0.174628108739852,122.974716186523,2.63290422605905,M,37,26,86.8193054199218,"Minahassa Peninsula, Sulawesi",BMKG
468,bmg2024iolt,"2024-05-01T18:07:33,590514Z",1.85033893585205,126.733673095703,2.8438725558611,M,16,19,133.818122863769,Northern Molucca Sea,BMKG
469,bmg2024iole,"2024-05-01T17:50:28,344484Z",1.42812013626098,126.310012817382,2.84353987010564,M,26,17,114.163253784179,Northern Molucca Sea,BMKG
470,bmg2024iolc,"2024-05-01T17:48:17,180803Z",-1.08568775653839,120.325019836425,2.64427350695547,M,10,46,34.328649520874,"Sulawesi, Indonesia",BMKG
471,bmg2024ioka,"2024-05-01T17:14:48,781625Z",0.963143646717071,127.8862991333,2.67728460091139,M,15,12,104.029069900512,"Halmahera, Indonesia",BMKG
472,bmg2024iojn,"2024-05-01T16:59:35,612123Z",-3.71925354003906,128.797058105468,2.48082186318476,M,10,9,147.140846252441,"Seram, Indonesia",BMKG
473,bmg2024iogk,"2024-05-01T15:25:41,937729Z",0.454461485147476,122.257202148437,2.61399453969888,M,95,37,77.6651878356933,"Minahassa Peninsula, Sulawesi",BMKG
474,bmg2024inqo,"2024-05-01T07:25:16,998039Z",0.226130113005638,124.205902099609,4.21313914025351,M,100,60,48.5673675537109,"Minahassa Peninsula, Sulawesi",BMKG
475,bmg2024inoy,"2024-05-01T06:35:52,433043Z",-1.71059596538543,120.091766357421,2.83704688587724,M,10,23,76.8596649169921,"Sulawesi, Indonesia",BMKG
476,bmg2024injv,"2024-05-01T04:00:52,007557Z",-5.94466781616211,130.647628784179,4.84679566953894,MLv,133,48,78.9017944335937,Banda Sea,BMKG
