No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Coun,Azimuth Ga,Location,Agency,lat,long
115,bmg2024axdk,2024/01/13 15:51:13.715,-1.918727994000000,122.534408600000006,3.029349251000000,MLv,10,38,130.865806600000013,"Sulawesi, Indonesia",BMKG,9787915.066,448219.615
116,bmg2024axbd,2024/01/13 14:41:38.939,-0.077387556430000,123.125160199999996,2.701140893000000,MLv,117,31,98.159114840000001,"Minahassa Peninsula, Sulawesi",BMKG,9991446.329,513927.195
117,bmg2024awer,2024/01/13 03:20:39.495,-2.758819818000000,120.820472699999996,2.602330770000000,MLv,10,11,174.769378700000004,"Sulawesi, Indonesia",BMKG,9694843.248,257693.827
118,bmg2024awcv,2024/01/13 02:24:58.663,-2.387804031000000,120.957885700000006,4.240234688000000,MLv,2,71,45.202331540000003,"Sulawesi, Indonesia",BMKG,9735905.716,272911.552
119,bmg2024avjg,2024/01/12 16:32:12.577,2.015787363000000,121.913398700000002,3.344768186000000,MLv,20,16,253.136085500000007,Celebes Sea,BMKG,10222846.300,379155.529
120,bmg2024avjd,2024/01/12 16:28:03.161,2.054706812000000,122.027313199999995,3.574179305000000,MLv,11,22,211.943954499999990,Celebes Sea,BMKG,10227140.730,391828.220
121,bmg2024avfp,2024/01/12 14:40:49.179,-2.914448977000000,119.417350799999994,2.371903070000000,MLv,5,13,81.762746809999996,"Sulawesi, Indonesia",BMKG,9677229.080,101592.932
122,bmg2024avfn,2024/01/12 14:38:35.181,0.183803990500000,123.563476600000001,2.753875794000000,MLv,91,10,145.605339100000009,"Minahassa Peninsula, Sulawesi",BMKG,10020316.850,562701.535
123,bmg2024aund,2024/01/12 05:21:08.544,1.130655527000000,123.114265399999994,1.968628207000000,MLv,86,4,284.114089999999976,"Minahassa Peninsula, Sulawesi",BMKG,10124971.820,512712.428
124,bmg2024atdm,2024/01/11 11:20:52.061,-1.342071176000000,120.372840900000000,3.007160747000000,MLv,10,59,45.691909789999997,"Sulawesi, Indonesia",BMKG,9851503.467,207639.584
125,bmg2024aswb,2024/01/11 07:35:43.982,-1.180798054000000,121.214050299999997,3.359004703000000,MLv,10,74,54.096115110000000,"Sulawesi, Indonesia",BMKG,9869422.311,301278.060
126,bmg2024asou,2024/01/11 03:54:54.635,0.402723789200000,122.451263400000002,2.167461419000000,MLv,19,14,100.361618000000007,"Minahassa Peninsula, Sulawesi",BMKG,10044515.140,438939.914
127,bmg2024ascq,2024/01/10 21:47:06.303,-2.465253592000000,121.174819900000003,2.751340353000000,MLv,10,28,66.800102229999993,"Sulawesi, Indonesia",BMKG,9727374.644,297055.433
128,bmg2024asaq,2024/01/10 20:45:39.320,-0.764933407300000,122.234962499999995,2.647906694000000,M,10,16,83.697830199999999,"Minahassa Peninsula, Sulawesi",BMKG,9915444.237,414875.471
129,bmg2024arwq,2024/01/10 18:43:56.160,-4.433620930000000,120.126564000000002,1.748859387000000,MLv,21,12,141.919221899999997,"Sulawesi, Indonesia",BMKG,9509323.257,181075.937
130,bmg2024arpk,2024/01/10 15:05:50.660,0.490370959000000,122.191360500000002,2.734016838000000,MLv,99,31,85.738052370000005,"Minahassa Peninsula, Sulawesi",BMKG,10054206.170,410018.936
131,bmg2024arpj,2024/01/10 15:04:23.334,-1.244795442000000,120.234153699999993,2.451000475000000,MLv,10,27,58.664077759999998,"Sulawesi, Indonesia",BMKG,9862250.987,192182.435
132,bmg2024aqbu,2024/01/09 19:05:00.716,0.904525399200000,123.860069300000006,3.715961273000000,MLv,282,33,126.462623600000001,"Minahassa Peninsula, Sulawesi",BMKG,10099988.650,595695.950
133,bmg2024aqai,2024/01/09 18:19:59.146,-0.215878009800000,122.908874499999996,2.744944041000000,MLv,29,21,81.651149750000002,"Minahassa Peninsula, Sulawesi",BMKG,9976138.962,489860.081
134,bmg2024apyp,2024/01/09 17:27:31.585,-4.718080044000000,122.990615800000000,2.040799567000000,MLv,12,8,124.532508899999996,"Sulawesi, Indonesia",BMKG,9478498.568,498959.288
