No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
322,bmg2024chjz,2024-02-02T12:03:05.610904Z,1.155842781,122.4798965,3.267852843,MLv,29,23,184.9102783,"Minahassa Peninsula, Sulawesi",BMKG
323,bmg2024chbg,2024-02-02T07:39:51.134744Z,-0.1013873667,124.5952759,2.743718105,MLv,12,17,100.7793922,Southern Molucca Sea,BMKG
324,bmg2024chan,2024-02-02T07:17:03.87622Z,-2.960729837,119.3507996,2.152129593,MLv,10,11,124.1743469,"Sulawesi, Indonesia",BMKG
325,bmg2024cgzv,2024-02-02T06:56:29.962888Z,-1.96059835,120.474411,3.230283083,MLv,10,59,59.63226318,"Sulawesi, Indonesia",BMKG
326,bmg2024cgux,2024-02-02T04:26:30.796587Z,-4.192136288,122.5593414,2.681878743,MLv,10,19,114.4735184,"Sulawesi, Indonesia",BMKG
327,bmg2024cgtp,2024-02-02T03:45:41.10926Z,0.4315622151,125.3593063,3.133607961,MLv,10,22,84.75591278,Northern Molucca Sea,BMKG
328,bmg2024cgda,2024-02-01T19:24:15.861743Z,0.7542122602,121.3593063,3.624153577,MLv,41,56,66.11273193,"Minahassa Peninsula, Sulawesi",BMKG
329,bmg2024cfru,2024-02-01T13:44:55.448563Z,-0.09888828546,123.5598602,3.456759178,M,85,41,76.70115662,"Minahassa Peninsula, Sulawesi",BMKG
330,bmg2024cffv,2024-02-01T07:41:14.718394Z,-1.873355389,122.6270752,3.433124784,MLv,10,25,149.2620239,"Sulawesi, Indonesia",BMKG
331,bmg2024ceqw,2024-02-01T00:08:20.643585Z,-2.92917347,119.6464615,2.846454326,M,10,31,68.77078247,"Sulawesi, Indonesia",BMKG
332,bmg2024ggml,2024-03-29T22:19:33.216107Z,-1.86480391025543,120.895973205566,2.45029093098584,M,10,19,65.9057464599609,"Sulawesi, Indonesia",BMKG
333,bmg2024ggko,2024-03-29T21:22:07.989302Z,0.640121757984161,121.614471435547,2.76712380540838,M,104,28,103.554832458496,"Minahassa Peninsula, Sulawesi",BMKG
334,bmg2024gggp,2024-03-29T19:21:28.376568Z,0.258692711591721,122.065673828125,3.54771828362118,M,193,54,88.0557250976563,"Minahassa Peninsula, Sulawesi",BMKG
335,bmg2024gfkb,2024-03-29T07:58:55.458423Z,-2.04703974723816,122.405883789063,2.74873699431698,M,10,17,130.608695983887,"Sulawesi, Indonesia",BMKG
336,bmg2024gfjv,2024-03-29T07:51:37.553495Z,1.14856708049774,121.794380187988,2.5860346871153,M,10,13,197.646682739258,"Minahassa Peninsula, Sulawesi",BMKG
337,bmg2024gfic,2024-03-29T06:58:44.148544Z,-2.89957737922668,121.673606872559,2.7453135507805,M,13,8,145.248115539551,"Sulawesi, Indonesia",BMKG
338,bmg2024gfde,2024-03-29T04:30:26.138795Z,-1.82,119.42,2.21490917550236,M,10,9,159.560322933845,"Sulawesi, Indonesia",BMKG
339,bmg2024gewo,2024-03-29T01:08:48.632409Z,-3.65192079544067,122.440574645996,3.00539851868783,M,11,36,117.767177581787,"Sulawesi, Indonesia",BMKG
340,bmg2024gegn,2024-03-28T17:03:35.073823Z,-0.544636726379395,120.788345336914,2.73712357264406,M,10,32,68.4141082763672,"Minahassa Peninsula, Sulawesi",BMKG
341,bmg2024gdyl,2024-03-28T12:58:01.850123Z,-0.0607055686414242,122.523612976074,2.61973264134709,M,5,16,73.7146072387695,"Minahassa Peninsula, Sulawesi",BMKG
342,bmg2024gdtl,2024-03-28T10:26:59.149112Z,-0.711400032043457,121.746955871582,3.16929022927433,M,8,29,60.9359130859375,"Minahassa Peninsula, Sulawesi",BMKG
343,bmg2024gdfu,2024-03-28T03:32:58.149151Z,-2.07744240760803,120.691673278809,2.60186801339633,M,2,12,88.8020057678223,"Sulawesi, Indonesia",BMKG
344,bmg2024gdfc,2024-03-28T03:12:00.893033Z,0.699462890625,121.702934265137,2.88088138386156,M,44,13,117.251258850098,"Minahassa Peninsula, Sulawesi",BMKG
345,bmg2024gcin,2024-03-27T15:47:28.156669Z,0.288666039705277,122.149391174316,3.11234831115983,M,169,27,104.953304290771,"Minahassa Peninsula, Sulawesi",BMKG
346,bmg2024gald,2024-03-26T14:50:34.332983Z,-2.10898661613464,119.713470458984,2.83797294513671,M,3,32,80.0366058349609,"Sulawesi, Indonesia",BMKG
347,bmg2024gaio,2024-03-26T13:31:58.592694Z,0.0375981703400612,123.793037414551,4.61231107707518,M,116,55,91.9262008666992,"Minahassa Peninsula, Sulawesi",BMKG
348,bmg2024fzyo,2024-03-26T08:29:18.954358Z,-4.35284519195557,122.647171020508,3.34839018005572,M,7,25,110.398830413818,"Sulawesi, Indonesia",BMKG
349,bmg2024fzig,2024-03-26T00:15:02.353929Z,-1.79694557189941,120.55005645752,3.02985982613272,M,7,76,35.5350799560547,"Sulawesi, Indonesia",BMKG
350,bmg2024fzhb,2024-03-25T23:38:58.15005Z,-0.21493636071682,125.324394226074,3.78917050271701,M,10,18,89.4177360534668,Southern Molucca Sea,BMKG
351,bmg2024fzdf,2024-03-25T21:42:08.93775Z,-1.63661980628967,120.354080200195,3.79046696530392,M,3,57,30.5739440917969,"Sulawesi, Indonesia",BMKG
352,bmg2024fyza,2024-03-25T19:35:10.735372Z,1.17403483390808,120.600616455078,3.23661343978994,M,3,27,125.364852905273,"Minahassa Peninsula, Sulawesi",BMKG
353,bmg2024fyyq,2024-03-25T19:23:23.513368Z,-4.09462308883667,121.857192993164,2.4350433084768,M,8,13,113.39056968689,"Sulawesi, Indonesia",BMKG
354,bmg2024fyvc,2024-03-25T17:36:35.773582Z,0.856626927852631,125.377372741699,4.66559640935378,M,29,115,46.39368262887,Northern Molucca Sea,BMKG
355,bmg2024fypx,2024-03-25T14:58:11.869459Z,-2.65675640106201,121.480201721191,2.53789219234978,M,7,17,112.709381103516,"Sulawesi, Indonesia",BMKG
356,bmg2024fyms,2024-03-25T13:21:38.367483Z,-4.67105722427368,120.348472595215,3.76930510157417,M,11,61,48.1968078613281,"Sulawesi, Indonesia",BMKG
357,bmg2024fylg,2024-03-25T12:37:05.050509Z,-1.57316970825195,120.218841552734,4.3484400949559,M,5,72,23.2195434570313,"Sulawesi, Indonesia",BMKG
358,bmg2024fyhk,2024-03-25T10:41:24.311679Z,-0.172844976186752,123.119918823242,2.96356149827713,M,58,21,99.8659973144531,"Minahassa Peninsula, Sulawesi",BMKG
359,bmg2024fxoi,2024-03-25T01:02:45.116183Z,-1.25139164924622,120.824821472168,2.62106433479249,M,8,27,66.7939682006836,"Sulawesi, Indonesia",BMKG
360,bmg2024fxnw,2024-03-25T00:48:11.155563Z,-4.62988662719727,120.348365783691,2.54889650218575,M,10,24,80.1253433227539,"Sulawesi, Indonesia",BMKG
361,bmg2024fxkw,2024-03-24T23:17:31.887605Z,-1.84575581550598,123.263549804688,3.66770497660205,M,10,39,82.7479248046875,"Sulawesi, Indonesia",BMKG
362,bmg2024fvrj,2024-03-24T00:18:57.026852Z,-0.189337819814682,122.98616027832,3.07434031148748,M,92,25,88.7341537475586,"Minahassa Peninsula, Sulawesi",BMKG
363,bmg2024fvqi,2024-03-23T23:47:13.653486Z,-0.213408499956131,123.03044128418,4.73387912909683,M,104,137,31.6336669921875,"Minahassa Peninsula, Sulawesi",BMKG
364,bmg2024fvax,2024-03-23T15:58:56.243274Z,0.630175352096558,124.078887939453,3.07496837296274,M,129,18,121.21883392334,"Minahassa Peninsula, Sulawesi",BMKG
365,bmg2024fuga,2024-03-23T05:25:59.569123Z,0.331710934638977,122.331916809082,3.41232976327753,M,92,64,50.4290256500244,"Minahassa Peninsula, Sulawesi",BMKG
366,bmg2024fuca,2024-03-23T03:25:18.642915Z,-0.281499564647675,123.102378845215,3.55340853112753,M,73,60,47.6749305725098,"Minahassa Peninsula, Sulawesi",BMKG
367,bmg2024ftjg,2024-03-22T17:56:34.13382Z,0.510943591594696,121.059326171875,2.61499100968263,M,64,20,107.085151672363,"Minahassa Peninsula, Sulawesi",BMKG
368,bmg2024fthy,2024-03-22T17:17:02.438606Z,-3.89282178878784,119.903297424316,2.39196180473574,M,9,21,91.7695007324219,"Sulawesi, Indonesia",BMKG
369,bmg2024fsml,2024-03-22T06:25:01.750902Z,-0.0574654974043369,123.311622619629,2.46433347580872,M,132,17,115.394756317139,"Minahassa Peninsula, Sulawesi",BMKG
370,bmg2024fsby,2024-03-22T01:06:49.752032Z,-2.4484167098999,121.078193664551,2.86525295931636,M,10,15,92.2292232513428,"Sulawesi, Indonesia",BMKG
371,bmg2024frzq,2024-03-21T23:57:01.520165Z,-2.8847291469574,119.427665710449,2.23544320482454,M,8,15,101.071332931519,"Sulawesi, Indonesia",BMKG
372,bmg2024frpb,2024-03-21T18:36:08.787093Z,-4.37653970718384,122.809585571289,3.87752476778229,M,6,66,122.255959510803,"Sulawesi, Indonesia",BMKG
373,bmg2024fqvc,2024-03-21T08:30:48.276442Z,-2.15888643264771,120.895050048828,3.38691347300605,M,6,59,37.2449645996094,"Sulawesi, Indonesia",BMKG
374,bmg2024fpyo,2024-03-20T21:07:24.159919Z,0.856294333934784,122.677803039551,1.84192422801759,MLv,54,15,176.233436584473,"Minahassa Peninsula, Sulawesi",BMKG
375,bmg2024fpxr,2024-03-20T20:40:32.068318Z,-1.19983339309692,120.763931274414,2.37283735174446,M,6,36,71.5832906961441,"Sulawesi, Indonesia",BMKG
376,bmg2024fpoi,2024-03-20T15:57:01.807389Z,-0.320999652147293,123.045196533203,2.52596284249589,MLv,34,18,93.2710609436035,"Minahassa Peninsula, Sulawesi",BMKG
377,bmg2024fpgb,2024-03-20T11:46:21.203744Z,-0.758526980876923,123.639976501465,3.16671533911053,M,6,29,115.169746398926,"Minahassa Peninsula, Sulawesi",BMKG
378,bmg2024foyt,2024-03-20T08:04:54.882618Z,-1.21826493740082,120.727119445801,2.9840079046035,M,3,41,51.8622522354126,"Sulawesi, Indonesia",BMKG
379,bmg2024fowd,2024-03-20T06:45:49.519638Z,0.736109137535095,121.522384643555,2.5200941703489,M,29,19,85.0444641113281,"Minahassa Peninsula, Sulawesi",BMKG
380,bmg2024fonw,2024-03-20T02:34:50.906613Z,-2.4947509765625,121.378959655762,2.68154445303165,MLv,10,10,93.0683670043945,"Sulawesi, Indonesia",BMKG
381,bmg2024fmlk,2024-03-18T23:04:04.265055Z,-0.759667336940765,120.847915649414,2.85450868748438,M,10,13,133.372406005859,"Minahassa Peninsula, Sulawesi",BMKG
382,bmg2024flkc,2024-03-18T09:15:56.469752Z,0.210585609078407,122.164978027344,2.68025397153261,M,170,28,69.2275314331055,"Minahassa Peninsula, Sulawesi",BMKG
383,bmg2024flfi,2024-03-18T06:51:46.203649Z,0.285745233297348,121.45768737793,2.82546378514577,M,151,23,91.9298782348633,"Minahassa Peninsula, Sulawesi",BMKG
384,bmg2024fkyi,2024-03-18T03:19:49.28941Z,-2.43500709533691,120.98828125,2.71818389279363,M,10,20,79.4007263183594,"Sulawesi, Indonesia",BMKG
385,bmg2024fjzc,2024-03-17T14:35:11.627585Z,-0.0178654752671719,124.775413513184,3.70977841146026,M,12,30,78.358512878418,Southern Molucca Sea,BMKG
386,bmg2024fjce,2024-03-17T03:00:26.142616Z,-1.61449098587036,120.089622497559,2.57850103111017,M,10,15,129.310272216797,"Sulawesi, Indonesia",BMKG
387,bmg2024fipf,2024-03-16T20:26:41.066372Z,-2.46118903160095,121.117385864258,2.85244913923367,M,10,38,56.7820739746094,"Sulawesi, Indonesia",BMKG
388,bmg2024fikp,2024-03-16T18:07:27.868819Z,-0.878524661064148,122.068252563477,3.26540458906447,M,10,58,44.6971206665039,"Minahassa Peninsula, Sulawesi",BMKG
389,bmg2024fijx,2024-03-16T17:46:32.347841Z,-0.886206090450287,122.072036743164,3.51906507882764,M,10,66,44.9975051879883,"Minahassa Peninsula, Sulawesi",BMKG
390,bmg2024fgni,2024-03-15T17:13:44.9046Z,-0.854350388050079,121.563652038574,3.18788900569219,M,10,126,33.1831512451172,"Minahassa Peninsula, Sulawesi",BMKG
391,bmg2024ffru,2024-03-15T06:20:20.941315Z,-4.08107709884644,121.035766601563,2.68529343353935,M,10,24,77.266731262207,"Sulawesi, Indonesia",BMKG
392,bmg2024ffkt,2024-03-15T02:47:15.05085Z,-2.58031916618347,120.772239685059,2.91445094082903,M,10,27,102.138008117676,"Sulawesi, Indonesia",BMKG
393,bmg2024ffea,2024-03-14T23:22:53.782924Z,0.330237865447998,119.670478820801,3.43701647781486,M,10,47,129.428497314453,"Minahassa Peninsula, Sulawesi",BMKG
394,bmg2024fens,2024-03-14T15:08:44.782194Z,-2.05456566810608,120.790191650391,2.56204193523766,M,3,29,74.5819854736328,"Sulawesi, Indonesia",BMKG
395,bmg2024felp,2024-03-14T14:04:42.559165Z,-2.48956489562988,120.94416809082,2.53775198482501,M,10,28,51.7642517089844,"Sulawesi, Indonesia",BMKG
396,bmg2024fekv,2024-03-14T13:42:06.459977Z,-2.54255867004395,121.89266204834,3.00453022173486,M,10,53,76.1550254821777,"Sulawesi, Indonesia",BMKG
397,bmg2024fdaa,2024-03-13T19:06:05.730454Z,-0.150837168097496,125.282615661621,4.98609468814103,M,10,100,33.5055656433106,Southern Molucca Sea,BMKG
398,bmg2024fczs,2024-03-13T18:56:16.619452Z,-0.194896340370178,125.273582458496,5.97711117149296,Mw(mB),36,167,33.1424541473389,Southern Molucca Sea,BMKG
399,bmg2024fcet,2024-03-13T08:21:30.182267Z,-0.0795893520116806,124.033500671387,3.97102468028573,M,89,44,49.5677795410156,Southern Molucca Sea,BMKG
400,bmg2024fbyr,2024-03-13T05:16:45.586924Z,1.39702475070953,122.276268005371,3.32020658182298,M,10,22,242.470428466797,"Minahassa Peninsula, Sulawesi",BMKG
401,bmg2024fbay,2024-03-12T17:17:07.611574Z,-1.57565927505493,123.368644714355,3.23161802991418,M,5,32,91.5400466918945,"Sulawesi, Indonesia",BMKG
402,bmg2024faza,2024-03-12T16:18:44.086176Z,-2.45261454582214,121.078430175781,2.44194866447714,M,10,18,91.9472007751465,"Sulawesi, Indonesia",BMKG
403,bmg2024faqf,2024-03-12T11:51:39.899285Z,-2.55239057540894,120.226547241211,2.57143836726921,M,10,25,96.056396484375,"Sulawesi, Indonesia",BMKG
404,bmg2024falh,2024-03-12T09:23:27.31267Z,-1.37502706050873,120.482971191406,2.19539883246476,M,10,12,83.0890045166016,"Sulawesi, Indonesia",BMKG
405,bmg2024fald,2024-03-12T09:17:43.639183Z,-1.33723247051239,120.470237731934,2.32204516133942,M,10,17,74.0163040161133,"Sulawesi, Indonesia",BMKG
406,bmg2024ezko,2024-03-11T19:52:39.951813Z,-2.98906302452087,122.359909057617,3.4337497840907,M,10,33,139.814765930176,"Sulawesi, Indonesia",BMKG
407,bmg2024ezby,2024-03-11T15:31:03.894074Z,1.08507657051086,121.094055175781,3.36388232273879,M,10,20,179.552749633789,"Minahassa Peninsula, Sulawesi",BMKG
408,bmg2024eyyy,2024-03-11T14:00:16.838671Z,-0.13018661737442,123.193748474121,3.39239497971484,M,120,21,65.3184394836426,"Minahassa Peninsula, Sulawesi",BMKG
409,bmg2024eyjs,2024-03-11T06:18:26.296346Z,-0.555216729640961,119.794898986816,2.63636824460391,M,10,14,123.228881835938,"Minahassa Peninsula, Sulawesi",BMKG
410,bmg2024ewwz,2024-03-10T10:45:17.892151Z,-0.176086291670799,123.01537322998,3.10206378792095,M,163,14,168.482559204102,"Minahassa Peninsula, Sulawesi",BMKG
411,bmg2024ewar,2024-03-09T23:27:59.335752Z,1.42382633686066,118.935920715332,3.55050148404425,M,10,16,123.86100769043,Borneo,BMKG
412,bmg2024evze,2024-03-09T22:42:37.062879Z,0.633888304233551,120.417755126953,2.96584787824639,M,48,30,107.72957611084,"Minahassa Peninsula, Sulawesi",BMKG
413,bmg2024evug,2024-03-09T20:13:34.878219Z,-1.3423558473587,120.439018249512,2.38476434954135,M,10,21,66.2961201667786,"Sulawesi, Indonesia",BMKG
414,bmg2024evsp,2024-03-09T19:23:36.866838Z,-2.67321300506592,121.166549682617,2.73180769269187,M,10,20,170.959159851074,"Sulawesi, Indonesia",BMKG
415,bmg2024evsk,2024-03-09T19:18:07.341094Z,-4.01507759094238,122.801467895508,2.66513011125466,M,10,16,191.553283691406,"Sulawesi, Indonesia",BMKG
416,bmg2024evdi,2024-03-09T11:41:15.469015Z,-1.80415046215057,121.23511505127,3.60825178062555,M,10,46,63.4625701904297,"Sulawesi, Indonesia",BMKG
417,bmg2024evay,2024-03-09T10:28:30.856178Z,0.0369510166347027,125.022796630859,3.97409846588788,M,11,36,66.4920282363892,Northern Molucca Sea,BMKG
418,bmg2024euzz,2024-03-09T09:58:57.985342Z,0.840352296829224,122.182327270508,2.13033878376079,M,29,8,130.316791534424,"Minahassa Peninsula, Sulawesi",BMKG
419,bmg2024etyn,2024-03-08T20:07:14.330993Z,0.845324754714966,125.346611022949,3.57218872588081,M,39,34,101.652908325195,Northern Molucca Sea,BMKG
420,bmg2024etqa,2024-03-08T15:49:08.469408Z,-0.0643723830580711,123.709869384766,4.25721133640074,M,108,50,71.444938659668,"Minahassa Peninsula, Sulawesi",BMKG
421,bmg2024etkl,2024-03-08T12:59:47.493731Z,0.0161211993545294,123.423355102539,2.7994296943262,M,139,37,79.7176895141602,"Minahassa Peninsula, Sulawesi",BMKG
422,bmg2024etkb,2024-03-08T12:47:57.424256Z,0.745063304901123,120.459594726563,3.08538242911317,M,10,47,93.3095855712891,"Minahassa Peninsula, Sulawesi",BMKG
423,bmg2024esrt,2024-03-08T03:33:01.846413Z,-0.696457326412201,122.270919799805,3.95115756229108,M,10,89,40.4630889892578,"Minahassa Peninsula, Sulawesi",BMKG
424,bmg2024esca,2024-03-07T19:37:09.419617Z,0.707660794258118,122.592430114746,2.13978862818416,M,15,12,117.970596313477,"Minahassa Peninsula, Sulawesi",BMKG
425,bmg2024eruf,2024-03-07T15:39:54.825944Z,-0.721069931983948,121.982299804688,3.71252131232912,M,10,93,38.9808959960938,"Minahassa Peninsula, Sulawesi",BMKG
426,bmg2024erso,2024-03-07T14:49:25.068532Z,-2.45182204246521,121.085830688477,2.44488081495913,M,10,10,135.664413452148,"Sulawesi, Indonesia",BMKG
427,bmg2024erse,2024-03-07T14:38:29.509676Z,0.917515635490418,119.956069946289,2.47083826305041,MLv,12,9,151.943267822266,"Minahassa Peninsula, Sulawesi",BMKG
428,bmg2024eqnr,2024-03-06T23:14:05.949919Z,0.331754356622696,121.952751159668,2.23600788524408,M,92,20,76.3237152099609,"Minahassa Peninsula, Sulawesi",BMKG
429,bmg2024eqly,2024-03-06T22:20:52.865512Z,-1.44314360618591,120.223663330078,2.52201861245105,M,10,29,55.6356201171875,"Sulawesi, Indonesia",BMKG
430,bmg2024eqgr,2024-03-06T19:41:21.116864Z,-4.55628871917725,122.557075500488,1.92250946313898,M,11,15,103.664995670319,"Sulawesi, Indonesia",BMKG
431,bmg2024eqah,2024-03-06T16:27:51.635378Z,-0.416926473379135,124.388313293457,3.16971317237435,M,10,26,115.450880050659,Southern Molucca Sea,BMKG
432,bmg2024epwd,2024-03-06T14:22:04.147916Z,-0.405554592609406,124.316047668457,4.32679015737835,M,10,97,33.7219848632813,Southern Molucca Sea,BMKG
433,bmg2024epsg,2024-03-06T12:23:43.930865Z,0.173698991537094,121.618659973145,2.92933103641359,M,154,17,91.3176116943359,"Minahassa Peninsula, Sulawesi",BMKG
434,bmg2024epjz,2024-03-06T08:13:39.038727Z,1.05388975143433,121.300514221191,2.98163719216858,M,40,32,136.413185119629,"Minahassa Peninsula, Sulawesi",BMKG
435,bmg2024eoyx,2024-03-06T02:37:58.919521Z,0.781132340431213,121.486526489258,3.12962749271968,M,28,38,84.4515838623047,"Minahassa Peninsula, Sulawesi",BMKG
436,bmg2024eovu,2024-03-06T01:03:51.906696Z,0.496176213026047,121.962074279785,2.79248182252472,M,104,30,78.1578483581543,"Minahassa Peninsula, Sulawesi",BMKG
437,bmg2024eovr,2024-03-06T01:00:00.576676Z,-2.88554096221924,121.716934204102,2.92655426713201,M,10,24,61.8063201904297,"Sulawesi, Indonesia",BMKG
438,bmg2024eosy,2024-03-05T23:36:38.256178Z,0.947488307952881,122.59432220459,2.736715062961,M,46,19,176.369140625,"Minahassa Peninsula, Sulawesi",BMKG
439,bmg2024eojm,2024-03-05T18:50:31.720176Z,-2.85526943206787,121.718238830566,2.95212329188293,M,10,46,48.3406219482422,"Sulawesi, Indonesia",BMKG
440,bmg2024eoiv,2024-03-05T18:30:22.454677Z,-2.41438293457031,120.85595703125,2.63660003140134,M,10,36,52.3204650878906,"Sulawesi, Indonesia",BMKG
441,bmg2024eoih,2024-03-05T18:13:34.210301Z,-2.89995288848877,121.726593017578,2.46168466746572,M,10,20,52.0707550048828,"Sulawesi, Indonesia",BMKG
442,bmg2024eohz,2024-03-05T18:04:55.458737Z,-0.154679328203201,123.115303039551,3.5415654125256,M,146,56,63.2807655334473,"Minahassa Peninsula, Sulawesi",BMKG
443,bmg2024eohx,2024-03-05T18:02:03.315859Z,-0.11119969189167,122.843353271484,2.81758119318293,M,174,34,57.3092195987701,"Minahassa Peninsula, Sulawesi",BMKG
444,bmg2024eoej,2024-03-05T16:15:19.048095Z,-0.713830709457398,122.390213012695,2.63749634556633,M,10,24,60.4070587158203,"Minahassa Peninsula, Sulawesi",BMKG
445,bmg2024emwg,2024-03-04T23:00:36.339437Z,-2.86991095542908,122.119453430176,3.29055443830419,M,10,32,122.472709655762,"Sulawesi, Indonesia",BMKG
446,bmg2024emuo,2024-03-04T22:10:16.40998Z,-2.88417077064514,122.447578430176,3.57734723427036,M,10,70,81.7552642822266,"Sulawesi, Indonesia",BMKG
447,bmg2024emsc,2024-03-04T20:54:33.63405Z,-2.82412958145142,121.775650024414,3.20239737165083,M,10,76,50.0015640258789,"Sulawesi, Indonesia",BMKG
448,bmg2024emrr,2024-03-04T20:41:56.205455Z,-2.88861012458801,121.73161315918,2.59425804711131,M,10,31,51.7716217041016,"Sulawesi, Indonesia",BMKG
449,bmg2024emrp,2024-03-04T20:40:11.02274Z,-2.84291648864746,121.729438781738,3.33203494685185,M,10,79,48.2361221313477,"Sulawesi, Indonesia",BMKG
450,bmg2024elwf,2024-03-04T09:52:02.127548Z,-1.50002121925354,120.088508605957,2.98499243504834,M,10,39,65.8370819091797,"Sulawesi, Indonesia",BMKG
451,bmg2024elln,2024-03-04T04:27:25.746776Z,-0.263571530580521,123.005546569824,3.35424759073847,M,31,33,89.373046875,"Minahassa Peninsula, Sulawesi",BMKG
452,bmg2024ekuz,2024-03-03T20:06:21.425532Z,-0.612633943557739,123.234466552734,2.88387875597666,M,10,19,93.2571220397949,"Minahassa Peninsula, Sulawesi",BMKG
453,bmg2024ekop,2024-03-03T16:52:49.764212Z,-2.85294485092163,121.749740600586,3.68997835852486,M,10,66,50.6115493774414,"Sulawesi, Indonesia",BMKG
454,bmg2024ehzq,2024-03-02T07:02:40.348337Z,-0.066177025437355,119.532096862793,3.02115467653864,M,10,25,97.5637054443359,"Minahassa Peninsula, Sulawesi",BMKG
455,bmg2024ehyv,2024-03-02T06:38:35.217265Z,-0.113718301057816,123.300636291504,3.06998353216927,M,127,37,69.8259429931641,"Minahassa Peninsula, Sulawesi",BMKG
456,bmg2024ehjr,2024-03-01T22:59:02.794173Z,-0.293454259634018,123.026580810547,2.5008081224837,M,53,13,142.479785919189,"Minahassa Peninsula, Sulawesi",BMKG
457,bmg2024egub,2024-03-01T15:05:19.518323Z,-1.9142062664032,122.529884338379,3.11474053689062,M,7,28,130.200393676758,"Sulawesi, Indonesia",BMKG
458,bmg2024egrw,2024-03-01T13:59:36.57578Z,-2.90915369987488,119.468643188477,3.08670365137912,M,10,58,71.6579546928406,"Sulawesi, Indonesia",BMKG
459,bmg2024egos,2024-03-01T12:23:33.151984Z,-0.0553270280361176,124.407554626465,3.94860498539784,M,15,59,37.1985549926758,Southern Molucca Sea,BMKG
460,bmg2024eftu,2024-03-01T01:49:08.079791Z,-1.99996757507324,120.774559020996,2.75532893901526,M,10,26,76.9965209960938,"Sulawesi, Indonesia",BMKG
